380.00,7604076.92,1284055.44,33.00,10.00,0.00
381.00,7604076.92,1284055.44,101.40,10.00,0.00
382.00,7604076.92,1284055.44,169.80,10.00,0.00
383.00,7604076.92,1284055.44,238.20,10.00,0.00
384.00,7604076.92,1284055.44,306.60,10.00,0.00
385.00,7604076.92,1284055.44,375.00,10.00,0.00
386.00,7604076.92,1284055.44,443.40,10.00,0.00
387.00,7604076.92,1284055.44,511.80,10.00,0.00
388.00,7604076.92,1284055.44,580.20,10.00,0.00
389.00,7604076.92,1284055.44,648.60,10.00,0.00
390.00,7604076.92,1294067.58,33.00,10.00,0.00
391.00,7604076.92,1294067.58,101.40,10.00,0.00
392.00,7604076.92,1294067.58,169.80,10.00,0.00
393.00,7604076.92,1294067.58,238.20,10.00,0.00
394.00,7604076.92,1294067.58,306.60,10.00,0.00
395.00,7604076.92,1294067.58,375.00,10.00,0.00
396.00,7604076.92,1294067.58,443.40,10.00,0.00
397.00,7604076.92,1294067.58,511.80,10.00,0.00
398.00,7604076.92,1294067.58,580.20,10.00,0.00
399.00,7604076.92,1294067.58,648.60,10.00,0.00
400.00,7616177.93,1203958.36,33.00,10.00,0.00
401.00,7616177.93,1203958.36,101.40,10.00,0.00
402.00,7616177.93,1203958.36,169.80,10.00,0.00
403.00,7616177.93,1203958.36,238.20,10.00,0.00
404.00,7616177.93,1203958.36,306.60,10.00,0.00
405.00,7616177.93,1203958.36,375.00,10.00,0.00
406.00,7616177.93,1203958.36,443.40,10.00,0.00
407.00,7616177.93,1203958.36,511.80,10.00,0.00
408.00,7616177.93,1203958.36,580.20,10.00,0.00
409.00,7616177.93,1203958.36,648.60,10.00,0.00
410.00,7616177.93,1213970.49,33.00,10.00,0.00
411.00,7616177.93,1213970.49,101.40,10.00,0.00
412.00,7616177.93,1213970.49,169.80,10.00,0.00
413.00,7616177.93,1213970.49,238.20,10.00,0.00
414.00,7616177.93,1213970.49,306.60,10.00,0.00
415.00,7616177.93,1213970.49,375.00,10.00,0.00
416.00,7616177.93,1213970.49,443.40,10.00,0.00
417.00,7616177.93,1213970.49,511.80,10.00,0.00
418.00,7616177.93,1213970.49,580.20,10.00,0.00
419.00,7616177.93,1213970.49,648.60,10.00,0.00
420.00,7616177.93,1223982.63,33.00,10.00,0.00
421.00,7616177.93,1223982.63,101.40,10.00,0.00
422.00,7616177.93,1223982.63,169.80,10.00,0.00
423.00,7616177.93,1223982.63,238.20,10.00,0.00
424.00,7616177.93,1223982.63,306.60,10.00,0.00
425.00,7616177.93,1223982.63,375.00,10.00,0.00
426.00,7616177.93,1223982.63,443.40,10.00,0.00
427.00,7616177.93,1223982.63,511.80,10.00,0.00
428.00,7616177.93,1223982.63,580.20,10.00,0.00
429.00,7616177.93,1223982.63,648.60,10.00,0.00
430.00,7616177.93,1233994.76,33.00,10.00,0.00
431.00,7616177.93,1233994.76,101.40,10.00,0.00
432.00,7616177.93,1233994.76,169.80,10.00,0.00
433.00,7616177.93,1233994.76,238.20,10.00,0.00
434.00,7616177.93,1233994.76,306.60,10.00,0.00
435.00,7616177.93,1233994.76,375.00,10.00,0.00
436.00,7616177.93,1233994.76,443.40,10.00,0.00
437.00,7616177.93,1233994.76,511.80,10.00,0.00
438.00,7616177.93,1233994.76,580.20,10.00,0.00
439.00,7616177.93,1233994.76,648.60,10.00,0.00
440.00,7616177.93,1244006.90,33.00,10.00,0.00
441.00,7616177.93,1244006.90,101.40,10.00,0.00
442.00,7616177.93,1244006.90,169.80,10.00,0.00
443.00,7616177.93,1244006.90,238.20,10.00,0.00
444.00,7616177.93,1244006.90,306.60,10.00,0.00
445.00,7616177.93,1244006.90,375.00,10.00,0.00
446.00,7616177.93,1244006.90,443.40,10.00,0.00
447.00,7616177.93,1244006.90,511.80,10.00,0.00
448.00,7616177.93,1244006.90,580.20,10.00,0.00
449.00,7616177.93,1244006.90,648.60,10.00,0.00
450.00,7616177.93,1254019.03,33.00,10.00,0.00
451.00,7616177.93,1254019.03,101.40,10.00,0.00
452.00,7616177.93,1254019.03,169.80,10.00,0.00
453.00,7616177.93,1254019.03,238.20,10.00,0.00
454.00,7616177.93,1254019.03,306.60,10.00,0.00
455.00,7616177.93,1254019.03,375.00,10.00,0.00
456.00,7616177.93,1254019.03,443.40,10.00,0.00
457.00,7616177.93,1254019.03,511.80,10.00,0.00
458.00,7616177.93,1254019.03,580.20,10.00,0.00
459.00,7616177.93,1254019.03,648.60,10.00,0.00
460.00,7616177.93,1264031.17,33.00,10.00,0.00
461.00,7616177.93,1264031.17,101.40,10.00,0.00
462.00,7616177.93,1264031.17,169.80,10.00,0.00
463.00,7616177.93,1264031.17,238.20,10.00,0.00
464.00,7616177.93,1264031.17,306.60,10.00,0.00
465.00,7616177.93,1264031.17,375.00,10.00,0.00
466.00,7616177.93,1264031.17,443.40,10.00,0.00
467.00,7616177.93,1264031.17,511.80,10.00,0.00
468.00,7616177.93,1264031.17,580.20,10.00,0.00
469.00,7616177.93,1264031.17,648.60,10.00,0.00
470.00,7616177.93,1274043.31,33.00,10.00,0.00
471.00,7616177.93,1274043.31,101.40,10.00,0.00
472.00,7616177.93,1274043.31,169.80,10.00,0.00
473.00,7616177.93,1274043.31,238.20,10.00,0.00
474.00,7616177.93,1274043.31,306.60,10.00,0.00
475.00,7616177.93,1274043.31,375.00,10.00,0.00
476.00,7616177.93,1274043.31,443.40,10.00,0.00
477.00,7616177.93,1274043.31,511.80,10.00,0.00
478.00,7616177.93,1274043.31,580.20,10.00,0.00
479.00,7616177.93,1274043.31,648.60,10.00,0.00
480.00,7616177.93,1284055.44,33.00,10.00,0.00
481.00,7616177.93,1284055.44,101.40,10.00,0.00
482.00,7616177.93,1284055.44,169.80,10.00,0.00
483.00,7616177.93,1284055.44,238.20,10.00,0.00
484.00,7616177.93,1284055.44,306.60,10.00,0.00
485.00,7616177.93,1284055.44,375.00,10.00,0.00
486.00,7616177.93,1284055.44,443.40,10.00,0.00
487.00,7616177.93,1284055.44,511.80,10.00,0.00
